voltage,cap,freq
-2.1624,6.744440e-13,1000000.0
-2.1612,6.868149e-13,1000000.0
-2.1600,7.073084e-13,1000000.0
-2.1588,6.905036e-13,1000000.0
-2.1576,6.974020e-13,1000000.0
-2.1564,6.992731e-13,1000000.0
-2.1552,7.217691e-13,1000000.0
-2.1540,7.300707e-13,1000000.0
-2.1528,7.138598e-13,1000000.0
-2.1516,7.320031e-13,1000000.0
-2.1504,7.330116e-13,1000000.0
-2.1492,7.503238e-13,1000000.0
-2.1480,7.571538e-13,1000000.0
-2.1468,7.554398e-13,1000000.0
-2.1456,7.623451e-13,1000000.0
-2.1444,7.805929e-13,1000000.0
-2.1432,7.773248e-13,1000000.0
-2.1420,7.986518e-13,1000000.0
-2.1408,7.702999e-13,1000000.0
-2.1396,7.810610e-13,1000000.0
-2.1384,7.825453e-13,1000000.0
-2.1372,7.959702e-13,1000000.0
-2.1360,8.227238e-13,1000000.0
-2.1348,8.191926e-13,1000000.0
-2.1336,8.184851e-13,1000000.0
-2.1324,8.260763e-13,1000000.0
-2.1312,8.251493e-13,1000000.0
-2.1300,8.325009e-13,1000000.0
-2.1288,8.442490e-13,1000000.0
-2.1276,8.668057e-13,1000000.0
-2.1264,8.531522e-13,1000000.0
-2.1252,8.811588e-13,1000000.0
-2.1240,8.728489e-13,1000000.0
-2.1228,8.679582e-13,1000000.0
-2.1216,8.828289e-13,1000000.0
-2.1204,8.989316e-13,1000000.0
-2.1192,8.771863e-13,1000000.0
-2.1180,9.118428e-13,1000000.0
-2.1168,9.011899e-13,1000000.0
-2.1156,9.154072e-13,1000000.0
-2.1144,9.262988e-13,1000000.0
-2.1132,9.418445e-13,1000000.0
-2.1120,9.352695e-13,1000000.0
-2.1108,9.441178e-13,1000000.0
-2.1096,9.428754e-13,1000000.0
-2.1084,9.505799e-13,1000000.0
-2.1072,9.743291e-13,1000000.0
-2.1060,9.588085e-13,1000000.0
-2.1048,9.968446e-13,1000000.0
-2.1036,9.811457e-13,1000000.0
-2.1024,9.833393e-13,1000000.0
-2.1012,9.808924e-13,1000000.0
-2.1000,9.952469e-13,1000000.0
-2.0988,9.929666e-13,1000000.0
-2.0976,1.028217e-12,1000000.0
-2.0964,1.011879e-12,1000000.0
-2.0952,1.017633e-12,1000000.0
-2.0940,1.028626e-12,1000000.0
-2.0928,1.032694e-12,1000000.0
-2.0916,1.067189e-12,1000000.0
-2.0904,1.044555e-12,1000000.0
-2.0892,1.045382e-12,1000000.0
-2.0880,1.069168e-12,1000000.0
-2.0868,1.072309e-12,1000000.0
-2.0856,1.074224e-12,1000000.0
-2.0844,1.087678e-12,1000000.0
-2.0832,1.096632e-12,1000000.0
-2.0820,1.082939e-12,1000000.0
-2.0808,1.087228e-12,1000000.0
-2.0796,1.102588e-12,1000000.0
-2.0784,1.107097e-12,1000000.0
-2.0772,1.131141e-12,1000000.0
-2.0760,1.105650e-12,1000000.0
-2.0748,1.129513e-12,1000000.0
-2.0736,1.118675e-12,1000000.0
-2.0724,1.137644e-12,1000000.0
-2.0712,1.146621e-12,1000000.0
-2.0700,1.162277e-12,1000000.0
-2.0688,1.139552e-12,1000000.0
-2.0676,1.165342e-12,1000000.0
-2.0664,1.189491e-12,1000000.0
-2.0652,1.181844e-12,1000000.0
-2.0640,1.180360e-12,1000000.0
-2.0628,1.190162e-12,1000000.0
-2.0616,1.192206e-12,1000000.0
-2.0604,1.196896e-12,1000000.0
-2.0592,1.214513e-12,1000000.0
-2.0580,1.233780e-12,1000000.0
-2.0568,1.226444e-12,1000000.0
-2.0556,1.232568e-12,1000000.0
-2.0544,1.252883e-12,1000000.0
-2.0532,1.247122e-12,1000000.0
-2.0520,1.248000e-12,1000000.0
-2.0508,1.254144e-12,1000000.0
-2.0496,1.251267e-12,1000000.0
-2.0484,1.270612e-12,1000000.0
-2.0472,1.247619e-12,1000000.0
-2.0460,1.271092e-12,1000000.0
-2.0448,1.274439e-12,1000000.0
-2.0436,1.304971e-12,1000000.0
-2.0424,1.297958e-12,1000000.0
-2.0412,1.306665e-12,1000000.0
-2.0400,1.296924e-12,1000000.0
-2.0388,1.313719e-12,1000000.0
-2.0376,1.324008e-12,1000000.0
-2.0364,1.323676e-12,1000000.0
-2.0352,1.331194e-12,1000000.0
-2.0340,1.330151e-12,1000000.0
-2.0328,1.332787e-12,1000000.0
-2.0316,1.362758e-12,1000000.0
-2.0304,1.346366e-12,1000000.0
-2.0292,1.379101e-12,1000000.0
-2.0280,1.358287e-12,1000000.0
-2.0268,1.382284e-12,1000000.0
-2.0256,1.393307e-12,1000000.0
-2.0244,1.390833e-12,1000000.0
-2.0232,1.392074e-12,1000000.0
-2.0220,1.400897e-12,1000000.0
-2.0208,1.403465e-12,1000000.0
-2.0196,1.414731e-12,1000000.0
-2.0184,1.409488e-12,1000000.0
-2.0172,1.402259e-12,1000000.0
-2.0160,1.412451e-12,1000000.0
-2.0148,1.439902e-12,1000000.0
-2.0136,1.453562e-12,1000000.0
-2.0124,1.427828e-12,1000000.0
-2.0112,1.463394e-12,1000000.0
-2.0100,1.444469e-12,1000000.0
-2.0088,1.450593e-12,1000000.0
-2.0076,1.483276e-12,1000000.0
-2.0064,1.476363e-12,1000000.0
-2.0052,1.472388e-12,1000000.0
-2.0040,1.492050e-12,1000000.0
-2.0028,1.478907e-12,1000000.0
-2.0016,1.500978e-12,1000000.0
-2.0004,1.501660e-12,1000000.0
-1.9992,1.496145e-12,1000000.0
-1.9980,1.509230e-12,1000000.0
-1.9968,1.508286e-12,1000000.0
-1.9956,1.518505e-12,1000000.0
-1.9944,1.520653e-12,1000000.0
-1.9932,1.534988e-12,1000000.0
-1.9920,1.547181e-12,1000000.0
-1.9908,1.540206e-12,1000000.0
-1.9896,1.545356e-12,1000000.0
-1.9884,1.585364e-12,1000000.0
-1.9872,1.548357e-12,1000000.0
-1.9860,1.570279e-12,1000000.0
-1.9848,1.567339e-12,1000000.0
-1.9836,1.586854e-12,1000000.0
-1.9824,1.578852e-12,1000000.0
-1.9812,1.579701e-12,1000000.0
-1.9800,1.591355e-12,1000000.0
-1.9788,1.577346e-12,1000000.0
-1.9776,1.580849e-12,1000000.0
-1.9764,1.610028e-12,1000000.0
-1.9752,1.617702e-12,1000000.0
-1.9740,1.629088e-12,1000000.0
-1.9728,1.605577e-12,1000000.0
-1.9716,1.627426e-12,1000000.0
-1.9704,1.607038e-12,1000000.0
-1.9692,1.636382e-12,1000000.0
-1.9680,1.619097e-12,1000000.0
-1.9668,1.644695e-12,1000000.0
-1.9656,1.644255e-12,1000000.0
-1.9644,1.640791e-12,1000000.0
-1.9632,1.636357e-12,1000000.0
-1.9620,1.663593e-12,1000000.0
-1.9608,1.659258e-12,1000000.0
-1.9596,1.670681e-12,1000000.0
-1.9584,1.690616e-12,1000000.0
-1.9572,1.673783e-12,1000000.0
-1.9560,1.685323e-12,1000000.0
-1.9548,1.684483e-12,1000000.0
-1.9536,1.685122e-12,1000000.0
-1.9524,1.681160e-12,1000000.0
-1.9512,1.683896e-12,1000000.0
-1.9500,1.698187e-12,1000000.0
-1.9488,1.727241e-12,1000000.0
-1.9476,1.726604e-12,1000000.0
-1.9464,1.718351e-12,1000000.0
-1.9452,1.714154e-12,1000000.0
-1.9440,1.730595e-12,1000000.0
-1.9428,1.718725e-12,1000000.0
-1.9416,1.745076e-12,1000000.0
-1.9404,1.747218e-12,1000000.0
-1.9392,1.749254e-12,1000000.0
-1.9380,1.741523e-12,1000000.0
-1.9368,1.756342e-12,1000000.0
-1.9356,1.765587e-12,1000000.0
-1.9344,1.756799e-12,1000000.0
-1.9332,1.761204e-12,1000000.0
-1.9320,1.758097e-12,1000000.0
-1.9308,1.792926e-12,1000000.0
-1.9296,1.769571e-12,1000000.0
-1.9284,1.791085e-12,1000000.0
-1.9272,1.784147e-12,1000000.0
-1.9260,1.812974e-12,1000000.0
-1.9248,1.806347e-12,1000000.0
-1.9236,1.789511e-12,1000000.0
-1.9224,1.790133e-12,1000000.0
-1.9212,1.821051e-12,1000000.0
-1.9200,1.812649e-12,1000000.0
-1.9188,1.788955e-12,1000000.0
-1.9176,1.827236e-12,1000000.0
-1.9164,1.823658e-12,1000000.0
-1.9152,1.828863e-12,1000000.0
-1.9140,1.820851e-12,1000000.0
-1.9128,1.830584e-12,1000000.0
-1.9116,1.833207e-12,1000000.0
-1.9104,1.846155e-12,1000000.0
-1.9092,1.847616e-12,1000000.0
-1.9080,1.825679e-12,1000000.0
-1.9068,1.852116e-12,1000000.0
-1.9056,1.839940e-12,1000000.0
-1.9044,1.855844e-12,1000000.0
-1.9032,1.848883e-12,1000000.0
-1.9020,1.868689e-12,1000000.0
-1.9008,1.850663e-12,1000000.0
-1.8996,1.858960e-12,1000000.0
-1.8984,1.875807e-12,1000000.0
-1.8972,1.884538e-12,1000000.0
-1.8960,1.872023e-12,1000000.0
-1.8948,1.884231e-12,1000000.0
-1.8936,1.885493e-12,1000000.0
-1.8924,1.880779e-12,1000000.0
-1.8912,1.866163e-12,1000000.0
-1.8900,1.910934e-12,1000000.0
-1.8888,1.901250e-12,1000000.0
-1.8876,1.893464e-12,1000000.0
-1.8864,1.904532e-12,1000000.0
-1.8852,1.910177e-12,1000000.0
-1.8840,1.905642e-12,1000000.0
-1.8828,1.900054e-12,1000000.0
-1.8816,1.916123e-12,1000000.0
-1.8804,1.917964e-12,1000000.0
-1.8792,1.907683e-12,1000000.0
-1.8780,1.929395e-12,1000000.0
-1.8768,1.915583e-12,1000000.0
-1.8756,1.947266e-12,1000000.0
-1.8744,1.923391e-12,1000000.0
-1.8732,1.906731e-12,1000000.0
-1.8720,1.926493e-12,1000000.0
-1.8708,1.938603e-12,1000000.0
-1.8696,1.946239e-12,1000000.0
-1.8684,1.941923e-12,1000000.0
-1.8672,1.928454e-12,1000000.0
-1.8660,1.922707e-12,1000000.0
-1.8648,1.938048e-12,1000000.0
-1.8636,1.940631e-12,1000000.0
-1.8624,1.960593e-12,1000000.0
-1.8612,1.932882e-12,1000000.0
-1.8600,1.948752e-12,1000000.0
-1.8588,1.955350e-12,1000000.0
-1.8576,1.959237e-12,1000000.0
-1.8564,1.943850e-12,1000000.0
-1.8552,1.941688e-12,1000000.0
-1.8540,1.960905e-12,1000000.0
-1.8528,1.960218e-12,1000000.0
-1.8516,1.964871e-12,1000000.0
-1.8504,1.950807e-12,1000000.0
-1.8492,1.954877e-12,1000000.0
-1.8480,1.968435e-12,1000000.0
-1.8468,1.981013e-12,1000000.0
-1.8456,1.961051e-12,1000000.0
-1.8444,1.976098e-12,1000000.0
-1.8432,1.978102e-12,1000000.0
-1.8420,1.982656e-12,1000000.0
-1.8408,1.980394e-12,1000000.0
-1.8396,1.969293e-12,1000000.0
-1.8384,1.988609e-12,1000000.0
-1.8372,1.979533e-12,1000000.0
-1.8360,1.994907e-12,1000000.0
-1.8348,1.963046e-12,1000000.0
-1.8336,2.008865e-12,1000000.0
-1.8324,1.981378e-12,1000000.0
-1.8312,1.986915e-12,1000000.0
-1.8300,1.983190e-12,1000000.0
-1.8288,1.979093e-12,1000000.0
-1.8276,1.994133e-12,1000000.0
-1.8264,1.977870e-12,1000000.0
-1.8252,2.004857e-12,1000000.0
-1.8240,2.002629e-12,1000000.0
-1.8228,1.984989e-12,1000000.0
-1.8216,2.003703e-12,1000000.0
-1.8204,1.990941e-12,1000000.0
-1.8192,1.982345e-12,1000000.0
-1.8180,1.998104e-12,1000000.0
-1.8168,1.990230e-12,1000000.0
-1.8156,2.002328e-12,1000000.0
-1.8144,2.006383e-12,1000000.0
-1.8132,2.006862e-12,1000000.0
-1.8120,1.992941e-12,1000000.0
-1.8108,1.996802e-12,1000000.0
-1.8096,1.977176e-12,1000000.0
-1.8084,2.020534e-12,1000000.0
-1.8072,2.008330e-12,1000000.0
-1.8060,1.983615e-12,1000000.0
-1.8048,1.978806e-12,1000000.0
-1.8036,1.976975e-12,1000000.0
-1.8024,1.994398e-12,1000000.0
-1.8012,1.992352e-12,1000000.0
-1.8000,1.995289e-12,1000000.0
-1.7988,1.984347e-12,1000000.0
-1.7976,2.010345e-12,1000000.0
-1.7964,2.004406e-12,1000000.0
-1.7952,1.992355e-12,1000000.0
-1.7940,1.995648e-12,1000000.0
-1.7928,1.992033e-12,1000000.0
-1.7916,2.003935e-12,1000000.0
-1.7904,1.984880e-12,1000000.0
-1.7892,1.993512e-12,1000000.0
-1.7880,1.997390e-12,1000000.0
-1.7868,1.998317e-12,1000000.0
-1.7856,1.976212e-12,1000000.0
-1.7844,1.988191e-12,1000000.0
-1.7832,1.995050e-12,1000000.0
-1.7820,1.998216e-12,1000000.0
-1.7808,1.988082e-12,1000000.0
-1.7796,1.982278e-12,1000000.0
-1.7784,1.990050e-12,1000000.0
-1.7772,2.003542e-12,1000000.0
-1.7760,1.983871e-12,1000000.0
-1.7748,1.985462e-12,1000000.0
-1.7736,1.980485e-12,1000000.0
-1.7724,1.987400e-12,1000000.0
-1.7712,1.986050e-12,1000000.0
-1.7700,1.985293e-12,1000000.0
-1.7688,1.986680e-12,1000000.0
-1.7676,1.973749e-12,1000000.0
-1.7664,1.966752e-12,1000000.0
-1.7652,1.985173e-12,1000000.0
-1.7640,1.996279e-12,1000000.0
-1.7628,1.966758e-12,1000000.0
-1.7616,1.994360e-12,1000000.0
-1.7604,1.977288e-12,1000000.0
-1.7592,1.964845e-12,1000000.0
-1.7580,1.972501e-12,1000000.0
-1.7568,1.948799e-12,1000000.0
-1.7556,1.976104e-12,1000000.0
-1.7544,1.972930e-12,1000000.0
-1.7532,1.956032e-12,1000000.0
-1.7520,1.972755e-12,1000000.0
-1.7508,1.978131e-12,1000000.0
-1.7496,1.972595e-12,1000000.0
-1.7484,1.968772e-12,1000000.0
-1.7472,1.962275e-12,1000000.0
-1.7460,1.942637e-12,1000000.0
-1.7448,1.952109e-12,1000000.0
-1.7436,1.962406e-12,1000000.0
-1.7424,1.939316e-12,1000000.0
-1.7412,1.940516e-12,1000000.0
-1.7400,1.949282e-12,1000000.0
-1.7388,1.939721e-12,1000000.0
-1.7376,1.940843e-12,1000000.0
-1.7364,1.936461e-12,1000000.0
-1.7352,1.951797e-12,1000000.0
-1.7340,1.914081e-12,1000000.0
-1.7328,1.947069e-12,1000000.0
-1.7316,1.937071e-12,1000000.0
-1.7304,1.934499e-12,1000000.0
-1.7292,1.942535e-12,1000000.0
-1.7280,1.932796e-12,1000000.0
-1.7268,1.919768e-12,1000000.0
-1.7256,1.928877e-12,1000000.0
-1.7244,1.927536e-12,1000000.0
-1.7232,1.929577e-12,1000000.0
-1.7220,1.917404e-12,1000000.0
-1.7208,1.922958e-12,1000000.0
-1.7196,1.901755e-12,1000000.0
-1.7184,1.912042e-12,1000000.0
-1.7172,1.911514e-12,1000000.0
-1.7160,1.907589e-12,1000000.0
-1.7148,1.886436e-12,1000000.0
-1.7136,1.901009e-12,1000000.0
-1.7124,1.910087e-12,1000000.0
-1.7112,1.891579e-12,1000000.0
-1.7100,1.874229e-12,1000000.0
-1.7088,1.883980e-12,1000000.0
-1.7076,1.890638e-12,1000000.0
-1.7064,1.885023e-12,1000000.0
-1.7052,1.876919e-12,1000000.0
-1.7040,1.880497e-12,1000000.0
-1.7028,1.867621e-12,1000000.0
-1.7016,1.872826e-12,1000000.0
-1.7004,1.877676e-12,1000000.0
-1.6992,1.882082e-12,1000000.0
-1.6980,1.854979e-12,1000000.0
-1.6968,1.856975e-12,1000000.0
-1.6956,1.859812e-12,1000000.0
-1.6944,1.835217e-12,1000000.0
-1.6932,1.855925e-12,1000000.0
-1.6920,1.841287e-12,1000000.0
-1.6908,1.837610e-12,1000000.0
-1.6896,1.842913e-12,1000000.0
-1.6884,1.832599e-12,1000000.0
-1.6872,1.824772e-12,1000000.0
-1.6860,1.837015e-12,1000000.0
-1.6848,1.804359e-12,1000000.0
-1.6836,1.816798e-12,1000000.0
-1.6824,1.807047e-12,1000000.0
-1.6812,1.810020e-12,1000000.0
-1.6800,1.800716e-12,1000000.0
-1.6788,1.823193e-12,1000000.0
-1.6776,1.809543e-12,1000000.0
-1.6764,1.802331e-12,1000000.0
-1.6752,1.786865e-12,1000000.0
-1.6740,1.777778e-12,1000000.0
-1.6728,1.781425e-12,1000000.0
-1.6716,1.772643e-12,1000000.0
-1.6704,1.782212e-12,1000000.0
-1.6692,1.765665e-12,1000000.0
-1.6680,1.782450e-12,1000000.0
-1.6668,1.767306e-12,1000000.0
-1.6656,1.771095e-12,1000000.0
-1.6644,1.762173e-12,1000000.0
-1.6632,1.760343e-12,1000000.0
-1.6620,1.756735e-12,1000000.0
-1.6608,1.739368e-12,1000000.0
-1.6596,1.729449e-12,1000000.0
-1.6584,1.738150e-12,1000000.0
-1.6572,1.744410e-12,1000000.0
-1.6560,1.737138e-12,1000000.0
-1.6548,1.726532e-12,1000000.0
-1.6536,1.718996e-12,1000000.0
-1.6524,1.710706e-12,1000000.0
-1.6512,1.697849e-12,1000000.0
-1.6500,1.707984e-12,1000000.0
-1.6488,1.704040e-12,1000000.0
-1.6476,1.685013e-12,1000000.0
-1.6464,1.689404e-12,1000000.0
-1.6452,1.684334e-12,1000000.0
-1.6440,1.689409e-12,1000000.0
-1.6428,1.692048e-12,1000000.0
-1.6416,1.672932e-12,1000000.0
-1.6404,1.676787e-12,1000000.0
-1.6392,1.673071e-12,1000000.0
-1.6380,1.675693e-12,1000000.0
-1.6368,1.652461e-12,1000000.0
-1.6356,1.656446e-12,1000000.0
-1.6344,1.668128e-12,1000000.0
-1.6332,1.635809e-12,1000000.0
-1.6320,1.622744e-12,1000000.0
-1.6308,1.639553e-12,1000000.0
-1.6296,1.619299e-12,1000000.0
-1.6284,1.628895e-12,1000000.0
-1.6272,1.630386e-12,1000000.0
-1.6260,1.612294e-12,1000000.0
-1.6248,1.620627e-12,1000000.0
-1.6236,1.596408e-12,1000000.0
-1.6224,1.600216e-12,1000000.0
-1.6212,1.601022e-12,1000000.0
-1.6200,1.597561e-12,1000000.0
-1.6188,1.587440e-12,1000000.0
-1.6176,1.569738e-12,1000000.0
-1.6164,1.574182e-12,1000000.0
-1.6152,1.557076e-12,1000000.0
-1.6140,1.556033e-12,1000000.0
-1.6128,1.561150e-12,1000000.0
-1.6116,1.525584e-12,1000000.0
-1.6104,1.564286e-12,1000000.0
-1.6092,1.550470e-12,1000000.0
-1.6080,1.539416e-12,1000000.0
-1.6068,1.543444e-12,1000000.0
-1.6056,1.538386e-12,1000000.0
-1.6044,1.493865e-12,1000000.0
-1.6032,1.521111e-12,1000000.0
-1.6020,1.519615e-12,1000000.0
-1.6008,1.507618e-12,1000000.0
-1.5996,1.473097e-12,1000000.0
-1.5984,1.487825e-12,1000000.0
-1.5972,1.501311e-12,1000000.0
-1.5960,1.461071e-12,1000000.0
-1.5948,1.483884e-12,1000000.0
-1.5936,1.472190e-12,1000000.0
-1.5924,1.449516e-12,1000000.0
-1.5912,1.444428e-12,1000000.0
-1.5900,1.454239e-12,1000000.0
-1.5888,1.441437e-12,1000000.0
-1.5876,1.436602e-12,1000000.0
-1.5864,1.452949e-12,1000000.0
-1.5852,1.422265e-12,1000000.0
-1.5840,1.419595e-12,1000000.0
-1.5828,1.426741e-12,1000000.0
-1.5816,1.425443e-12,1000000.0
-1.5804,1.392534e-12,1000000.0
-1.5792,1.391373e-12,1000000.0
-1.5780,1.403376e-12,1000000.0
-1.5768,1.380418e-12,1000000.0
-1.5756,1.385596e-12,1000000.0
-1.5744,1.371271e-12,1000000.0
-1.5732,1.377569e-12,1000000.0
-1.5720,1.342086e-12,1000000.0
-1.5708,1.375703e-12,1000000.0
-1.5696,1.359721e-12,1000000.0
-1.5684,1.341210e-12,1000000.0
-1.5672,1.359122e-12,1000000.0
-1.5660,1.329460e-12,1000000.0
-1.5648,1.333490e-12,1000000.0
-1.5636,1.334430e-12,1000000.0
-1.5624,1.336621e-12,1000000.0
-1.5612,1.314847e-12,1000000.0
-1.5600,1.313572e-12,1000000.0
-1.5588,1.293622e-12,1000000.0
-1.5576,1.292253e-12,1000000.0
-1.5564,1.299699e-12,1000000.0
-1.5552,1.283697e-12,1000000.0
-1.5540,1.299548e-12,1000000.0
-1.5528,1.273912e-12,1000000.0
-1.5516,1.264293e-12,1000000.0
-1.5504,1.265929e-12,1000000.0
-1.5492,1.256883e-12,1000000.0
-1.5480,1.250091e-12,1000000.0
-1.5468,1.250991e-12,1000000.0
-1.5456,1.234359e-12,1000000.0
-1.5444,1.243319e-12,1000000.0
-1.5432,1.216429e-12,1000000.0
-1.5420,1.193892e-12,1000000.0
-1.5408,1.204221e-12,1000000.0
-1.5396,1.220393e-12,1000000.0
-1.5384,1.189797e-12,1000000.0
-1.5372,1.189814e-12,1000000.0
-1.5360,1.177843e-12,1000000.0
-1.5348,1.189655e-12,1000000.0
-1.5336,1.159438e-12,1000000.0
-1.5324,1.166345e-12,1000000.0
-1.5312,1.161475e-12,1000000.0
-1.5300,1.165164e-12,1000000.0
-1.5288,1.155408e-12,1000000.0
-1.5276,1.155174e-12,1000000.0
-1.5264,1.143804e-12,1000000.0
-1.5252,1.129299e-12,1000000.0
-1.5240,1.130944e-12,1000000.0
-1.5228,1.118499e-12,1000000.0
-1.5216,1.098229e-12,1000000.0
-1.5204,1.091215e-12,1000000.0
-1.5192,1.093815e-12,1000000.0
-1.5180,1.097118e-12,1000000.0
-1.5168,1.102897e-12,1000000.0
-1.5156,1.087493e-12,1000000.0
-1.5144,1.075782e-12,1000000.0
-1.5132,1.075072e-12,1000000.0
-1.5120,1.073703e-12,1000000.0
-1.5108,1.074511e-12,1000000.0
-1.5096,1.042033e-12,1000000.0
-1.5084,1.049213e-12,1000000.0
-1.5072,1.055968e-12,1000000.0
-1.5060,1.033163e-12,1000000.0
-1.5048,1.019948e-12,1000000.0
-1.5036,1.034606e-12,1000000.0
-1.5024,1.036892e-12,1000000.0
-1.5012,1.027300e-12,1000000.0
-1.5000,1.002883e-12,1000000.0
-1.4988,9.982006e-13,1000000.0
-1.4976,9.798670e-13,1000000.0
-1.4964,9.855142e-13,1000000.0
-1.4952,9.683816e-13,1000000.0
-1.4940,1.001549e-12,1000000.0
-1.4928,9.733219e-13,1000000.0
-1.4916,9.532497e-13,1000000.0
-1.4904,9.349491e-13,1000000.0
-1.4892,9.556407e-13,1000000.0
-1.4880,9.449081e-13,1000000.0
-1.4868,9.426044e-13,1000000.0
-1.4856,9.195644e-13,1000000.0
-1.4844,9.094470e-13,1000000.0
-1.4832,9.120120e-13,1000000.0
-1.4820,9.148972e-13,1000000.0
-1.4808,9.090955e-13,1000000.0
-1.4796,8.904290e-13,1000000.0
-1.4784,8.807548e-13,1000000.0
-1.4772,8.835451e-13,1000000.0
-1.4760,8.828803e-13,1000000.0
-1.4748,8.671146e-13,1000000.0
-1.4736,8.660035e-13,1000000.0
-1.4724,8.718104e-13,1000000.0
-1.4712,8.450545e-13,1000000.0
-1.4700,8.244660e-13,1000000.0
-1.4688,8.291836e-13,1000000.0
-1.4676,8.082871e-13,1000000.0
-1.4664,8.276034e-13,1000000.0
-1.4652,8.151854e-13,1000000.0
-1.4640,8.131760e-13,1000000.0
-1.4628,8.038539e-13,1000000.0
-1.4616,8.083572e-13,1000000.0
-1.4604,7.882103e-13,1000000.0
-1.4592,7.967300e-13,1000000.0
-1.4580,7.783378e-13,1000000.0
-1.4568,7.514510e-13,1000000.0
-1.4556,7.610921e-13,1000000.0
-1.4544,7.522743e-13,1000000.0
-1.4532,7.472102e-13,1000000.0
-1.4520,7.375756e-13,1000000.0
-1.4508,7.250742e-13,1000000.0
-1.4496,7.392024e-13,1000000.0
-1.4484,7.570221e-13,1000000.0
-1.4472,7.147706e-13,1000000.0
-1.4460,7.237568e-13,1000000.0
-1.4448,7.198161e-13,1000000.0
-1.4436,7.253812e-13,1000000.0
-1.4424,7.032024e-13,1000000.0
-1.4412,6.924472e-13,1000000.0
-1.4400,6.852201e-13,1000000.0
-1.4388,6.835139e-13,1000000.0
-1.4376,6.951222e-13,1000000.0
-1.4364,6.781215e-13,1000000.0
-1.4352,6.617933e-13,1000000.0
-1.4340,6.585949e-13,1000000.0
-1.4328,6.542472e-13,1000000.0
-1.4316,6.530390e-13,1000000.0
-1.4304,6.315643e-13,1000000.0
-1.4292,6.350899e-13,1000000.0
-1.4280,6.334219e-13,1000000.0
-1.4268,6.316131e-13,1000000.0
-1.4256,6.173911e-13,1000000.0
-1.4244,6.171438e-13,1000000.0
-1.4232,5.974342e-13,1000000.0
-1.4220,5.731738e-13,1000000.0
-1.4208,5.921772e-13,1000000.0
-1.4196,6.011113e-13,1000000.0
-1.4184,5.907288e-13,1000000.0
-1.4172,5.733903e-13,1000000.0
-1.4160,5.708473e-13,1000000.0
-1.4148,5.661941e-13,1000000.0
-1.4136,5.692943e-13,1000000.0
-1.4124,5.404183e-13,1000000.0
-1.4112,5.597901e-13,1000000.0
-1.4100,5.424504e-13,1000000.0
-1.4088,5.429402e-13,1000000.0
-1.4076,5.408838e-13,1000000.0
-1.4064,5.406280e-13,1000000.0
-1.4052,5.296439e-13,1000000.0
-1.4040,5.127160e-13,1000000.0
-1.4028,5.315769e-13,1000000.0
-1.4016,5.137869e-13,1000000.0
-1.4004,5.267213e-13,1000000.0
-1.3992,4.804902e-13,1000000.0
-1.3980,4.952827e-13,1000000.0
-1.3968,4.879018e-13,1000000.0
-1.3956,4.647739e-13,1000000.0
-1.3944,4.728598e-13,1000000.0
-1.3932,4.749943e-13,1000000.0
-1.3920,4.712337e-13,1000000.0
-1.3908,4.709648e-13,1000000.0
-1.3896,4.400536e-13,1000000.0
-1.3884,4.435360e-13,1000000.0
-1.3872,4.494930e-13,1000000.0
-1.3860,4.422784e-13,1000000.0
-1.3848,4.245995e-13,1000000.0
-1.3836,4.312431e-13,1000000.0
-1.3824,4.258912e-13,1000000.0
-1.3812,4.193061e-13,1000000.0
-1.3800,4.006189e-13,1000000.0
-1.3788,4.156825e-13,1000000.0
-1.3776,3.988740e-13,1000000.0
-1.3764,3.972500e-13,1000000.0
-1.3752,3.883012e-13,1000000.0
-1.3740,3.797801e-13,1000000.0
-1.3728,3.799270e-13,1000000.0
-1.3716,3.769983e-13,1000000.0
-1.3704,3.736130e-13,1000000.0
-1.3692,3.642180e-13,1000000.0
-1.3680,3.660848e-13,1000000.0
-1.3668,3.457002e-13,1000000.0
-1.3656,3.435272e-13,1000000.0
-1.3644,3.465816e-13,1000000.0
-1.3632,3.486086e-13,1000000.0
-1.3620,3.427957e-13,1000000.0
-1.3608,3.482618e-13,1000000.0
-1.3596,3.216770e-13,1000000.0
-1.3584,3.141125e-13,1000000.0
-1.3572,3.280023e-13,1000000.0
-1.3560,2.856823e-13,1000000.0
-1.3548,3.206412e-13,1000000.0
-1.3536,2.990615e-13,1000000.0
-1.3524,2.987283e-13,1000000.0
-1.3512,2.897604e-13,1000000.0
-1.3500,2.900187e-13,1000000.0
-1.3488,2.823713e-13,1000000.0
-1.3476,2.713323e-13,1000000.0
-1.3464,2.622824e-13,1000000.0
-1.3452,2.688531e-13,1000000.0
-1.3440,2.648640e-13,1000000.0
-1.3428,2.547834e-13,1000000.0
-1.3416,2.682144e-13,1000000.0
-1.3404,2.750761e-13,1000000.0
-1.3392,2.565289e-13,1000000.0
-1.3380,2.475900e-13,1000000.0
-1.3368,2.336959e-13,1000000.0
-1.3356,2.335438e-13,1000000.0
-1.3344,2.296533e-13,1000000.0
-1.3332,2.272772e-13,1000000.0
-1.3320,2.127325e-13,1000000.0
-1.3308,2.198438e-13,1000000.0
-1.3296,2.188405e-13,1000000.0
-1.3284,2.364802e-13,1000000.0
-1.3272,2.220164e-13,1000000.0
-1.3260,2.032916e-13,1000000.0
-1.3248,2.026571e-13,1000000.0
